total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state
102.59,5.0,1048,0,0.06570976816772418,1,1001,25
90.19,2.0,1134,0,2.891229799379864,1,3328,25
24.75,2.0,1168,0,4.008295858231175,1,1412,25
39.24,5.0,1115,0,2.266987001786484,1,2650,25
556.94,4.75,1215,47,4.008295858231175,4,2917,18
47.96,1.0,1074,0,0.9199367543481386,1,1291,10
50.92,5.0,1196,0,4.928232612579314,1,3004,4
191.88,3.0,1377,0,10.874966631758353,1,247,10
95.21,5.0,1332,0,9.396496847984558,1,1132,18
875.9,5.0,1120,0,2.431261422205795,1,1090,10
92.95,5.0,1076,0,0.9856465225158627,1,3567,17
212.8,5.0,1294,0,8.148011252797799,1,1410,25
598.58,4.0,1300,0,8.34514055730097,1,1934,25
809.5699999999999,2.5,1485,0,14.423294112815459,2,1051,17
73.34,5.0,1320,0,9.002238238978213,1,3656,10
59.01,3.0,1250,0,6.702396353107867,1,3328,25
84.65,1.0,1446,0,13.141953633544837,1,2917,18
193.39,5.0,1434,0,12.747695024538492,1,1621,18
97.74,5.0,1152,0,3.4826177128893816,1,2358,22
660.9399999999998,3.0,1214,75,3.0555042197991744,6,3128,25
94.55,4.0,1066,0,0.6570976816772418,1,390,25
76.93,4.0,1177,0,4.303989814985934,2,3282,25
742.88,5.0,1481,0,14.29187457648001,1,2126,18
227.27,4.0,1306,0,8.542269861804144,1,2917,18
150.66,4.0,1385,0,11.13780570442925,1,3787,18
119.18,5.0,1332,0,9.396496847984558,1,508,6
31.71,5.0,1127,0,2.6612456107928293,1,3328,25
118.38,5.0,1248,0,6.636686584940143,1,2740,22
153.52,5.0,1265,0,7.195219614365798,1,2880,4
50.13,4.0,1087,0,1.3470502474383457,1,2601,18
142.21,2.0,1479,0,14.226164808312285,1,1277,25
363.26,3.5,1412,309,1.8727283927801393,2,2917,18
58.27,4.0,1387,0,11.203515472596973,1,1536,25
173.34,5.0,1185,0,4.566828887656831,1,3147,10
114.45,3.0,1221,0,5.749604714675866,1,460,10
58.03,5.0,1507,0,15.146101562660425,1,979,10
66.78,5.0,1311,0,8.706544282223454,1,1595,4
63.51,3.0,1395,0,11.46635454526787,1,374,18
112.89,5.0,1182,0,4.468264235405244,1,708,22
126.52,5.0,1141,0,3.1212139879668985,1,2466,25
261.72,5.0,1413,247,3.942586090063451,2,1799,22
86.76,4.0,1361,0,10.349288486416558,1,3377,22
112.14,5.0,1174,0,4.205425162734348,1,2917,18
76.08,1.0,1151,0,3.4497628288055195,1,867,23
223.25,5.0,1097,7,1.445614899689932,2,1649,25
52.38,5.0,1230,0,6.045298671430625,1,3656,10
118.19999999999999,4.0,1381,0,11.006386168093801,2,2142,10
132.95,4.0,1121,0,2.464116306289657,1,1954,17
148.15,5.0,1232,0,6.111008439598349,1,2763,8
131.75,5.0,1059,0,0.4271134930902072,1,124,22
128.21,1.0,1142,0,3.1540688720507606,1,2917,18
48.96,5.0,1057,0,0.361403724922483,1,1548,8
73.34,3.0,1202,0,5.125361917082486,1,1672,25
82.5,4.0,1263,0,7.129509846198074,1,3328,25
107.36,1.0,1477,0,14.160455040144562,1,1051,17
28.46,1.0,1135,0,2.924084683463726,1,3004,4
78.06,5.0,1292,0,8.082301484630074,1,206,25
31.38,4.0,1107,0,2.0041479291155877,1,3634,25
286.14,5.0,1167,88,1.084211174767449,2,2917,18
36.1,5.0,1477,0,14.160455040144562,1,1051,17
57.72,5.0,1178,0,4.336844699069796,1,3328,25
43.31,1.0,1067,0,0.689952565761104,1,1412,25
55.07,3.0,1192,0,4.796813076243866,1,2269,25
355.01,5.0,1095,0,1.6098893201092426,1,3328,25
49.04,1.0,1062,0,0.5256781453417935,1,1264,5
39.71,4.0,1085,0,1.2813404792706216,1,1685,25
127.01,2.0,1417,0,12.189161995112835,1,2917,18
194.23,5.0,1048,0,0.06570976816772418,1,2740,22
185.14,2.0,1172,0,4.139715394566624,1,482,25
71.14,5.0,1233,0,6.143863323682211,1,2917,18
120.84,5.0,1396,0,11.499209429351732,2,466,10
311.59,1.0,1077,0,1.0185014065997249,1,3414,7
38.0,4.0,1248,0,6.636686584940143,1,413,10
43.62,5.0,1502,0,14.981827142241114,1,3328,25
155.63,3.0,1283,0,7.786607527875316,1,3328,25
96.71,3.0,1148,0,3.3511981765539334,1,3057,10
56.96,5.0,1077,0,1.0185014065997249,1,1217,4
186.44,5.0,1078,0,1.051356290683587,1,1920,25
152.69,5.0,1077,0,1.0185014065997249,3,413,10
185.84,3.0,1272,0,7.425203802952833,1,666,11
57.62,5.0,1318,0,8.936528470810488,1,1264,5
23.46,5.0,1086,0,1.3141953633544836,1,3328,25
131.20000000000002,1.0,1219,0,5.683894946508142,2,3328,25
25.25,1.0,1456,0,13.470502474383457,1,3004,4
48.13,5.0,1264,0,7.1623647302819355,1,1672,25
73.34,5.0,1238,0,6.308137744101521,1,2650,25
76.17,4.0,1113,0,2.20127723361876,1,3446,11
1120.37,5.0,1359,0,10.283578718248835,1,1412,25
57.68,4.0,1368,0,10.579272675003594,1,3328,25
106.16,5.0,1191,0,4.763958192160003,1,2684,25
57.69,5.0,1104,0,1.9055832768640013,1,2502,25
248.98999999999998,5.0,1102,0,1.8398735086962772,3,508,6
119.87,3.0,1331,179,3.4826177128893816,2,408,13
105.89,4.0,1325,0,9.166512659397524,1,2917,18
699.8000000000001,3.0,1182,7,4.23828004681821,2,777,10
91.27000000000001,4.0,1201,0,5.092507032998625,2,2917,18
135.08,4.0,1161,0,3.7783116696441406,1,2272,18
414.45,5.0,1216,0,5.585330294256556,1,2786,25
235.69,5.0,1293,0,8.115156368713937,1,3477,25
65.78999999999999,5.0,1199,0,5.0267972648309,1,2031,4
84.05,5.0,1342,0,9.72504568882318,1,1132,18
19.62,5.0,1516,0,15.441795519415184,1,1051,17
47.68,5.0,1345,0,9.823610341074765,1,1741,25
287.21,1.0,1172,0,4.139715394566624,2,2074,13
674.87,5.0,1483,0,14.357584344647734,1,2270,18
322.89,3.0,1269,0,7.326639150701246,1,3173,25
126.71,1.0,1315,0,8.837963818558903,1,617,4
254.76,4.0,1216,0,5.585330294256556,1,3494,25
81.68,1.0,1108,0,2.0370028131994498,1,382,25
36.78,5.0,1172,0,4.139715394566624,1,3494,25
57.62,4.0,1133,0,2.858374915296002,1,1264,5
96.02,5.0,1237,0,6.27528286001766,1,3505,23
387.85,4.0,1298,0,8.279430789133247,1,3220,10
183.95,4.0,1262,0,7.096654962114211,1,2922,23
494.51,5.0,1281,218,0.5585330294256555,6,3328,25
224.31,5.0,1301,0,8.377995441384833,1,3328,25
48.43,5.0,1063,0,0.5585330294256555,1,3328,25
122.5,1.0,1119,0,2.398406538121933,1,413,10
106.06,4.0,1382,0,11.039241052177664,1,1518,4
56.5,5.0,1200,0,5.059652148914762,1,2917,18
167.07,5.0,1131,0,2.792665147128278,1,3173,25
215.57,5.0,1150,0,3.4169079447216575,1,1132,18
203.36,1.0,1266,0,7.2280744984496605,1,2504,16
254.82,2.0,1104,0,1.9055832768640013,2,2917,18
997.3199999999999,4.857142857142857,1302,170,2.82552003121214,7,1776,25
50.1,5.0,1257,0,6.932380541694902,1,1182,22
59.1,4.0,1201,0,5.092507032998625,1,1051,17
177.68,4.0,1301,0,8.377995441384833,1,829,22
104.35,1.0,1215,0,5.552475410172693,1,3328,25
36.09,5.0,1193,0,4.829667960327727,1,768,22
122.57,5.0,1161,2,3.7126019014764164,2,1264,5
200.02,5.0,1121,0,2.464116306289657,1,3061,22
107.78,5.0,1228,0,5.979588903262901,1,413,10
584.56,5.0,1454,138,8.870818702642765,2,2798,12
123.99000000000001,5.0,1230,0,6.045298671430625,2,367,18
298.39,5.0,1369,0,10.612127559087456,1,347,10
68.0,4.0,1133,0,2.858374915296002,1,2505,19
108.0,5.0,1375,0,10.809256863590628,1,413,10
76.95,4.0,1334,0,9.462206616152283,1,3328,25
135.49,5.0,1118,0,2.3655516540380708,1,3701,25
236.96,5.0,1075,0,0.9527916384320007,1,3328,25
750.61,4.333333333333333,1247,0,6.60383170085628,3,2917,18
53.98,5.0,1336,0,9.527916384320006,1,3649,10
841.9799999999999,5.0,1366,205,3.7783116696441406,3,2601,18
49.11,5.0,1297,0,8.246575905049385,1,2272,18
147.15,3.0,1147,0,3.3183432924700713,1,2917,18
166.74,4.0,1254,0,6.833815889443315,1,1536,25
47.05,1.0,1395,0,11.46635454526787,1,3298,9
44.1,1.0,1136,0,2.9569395675475882,1,1863,25
122.54,3.0,1504,0,15.047536910408837,1,1147,25
176.87,4.0,1191,0,4.763958192160003,1,2896,25
100.96,5.0,1201,0,5.092507032998625,1,1051,17
184.96,5.0,1108,0,2.0370028131994498,1,1124,11
66.64,5.0,1383,0,11.072095936261524,1,1248,23
107.07,1.0,1236,0,6.242427975933797,1,3048,4
338.66999999999996,1.0,1350,0,9.987884761494076,2,3328,25
76.76,1.0,1315,0,8.837963818558903,1,3657,10
607.87,3.0,1189,0,4.698248423992279,1,2896,25
116.22,5.0,1394,0,11.433499661184008,1,649,25
432.68999999999994,2.5,1193,47,3.2854884083862093,2,1114,7
95.22,5.0,1397,0,11.532064313435594,1,1248,23
383.1,5.0,1418,0,12.222016879196698,1,2272,18
89.19,5.0,1435,0,12.780549908622353,1,477,10
67.79,5.0,1133,0,2.858374915296002,1,2705,10
147.15,5.0,1301,0,8.377995441384833,1,2571,10
131.47,5.0,1105,0,1.9384381609478634,1,2254,19
148.06,3.0,1343,0,9.757900572907042,1,1024,10
461.99,5.0,1048,0,0.06570976816772418,1,2917,18
150.31,5.0,1128,0,2.6941004948766913,2,3287,25
197.97,5.0,1158,0,3.6797470173925544,1,3768,7
97.03,5.0,1281,0,7.720897759707592,1,3328,25
346.38,3.0,1427,0,12.517710835951457,1,3484,25
131.01,5.0,1407,0,11.860613154274215,1,3328,25
77.03,5.0,1341,0,9.692190804739317,1,3426,25
112.55,5.0,1364,0,10.447853138668146,1,796,17
142.96,4.0,1360,0,10.316433602332697,1,2102,8
119.93,5.0,1268,0,7.293784266617385,1,531,4
304.98,2.5,1225,0,5.881024251011314,4,508,6
183.73,5.0,1166,0,3.942586090063451,1,1412,25
56.5,4.0,1102,0,1.8398735086962772,1,124,22
79.1,5.0,1256,0,6.899525657611039,1,1051,17
398.88,5.0,1127,0,2.6612456107928293,1,414,15
55.0,5.0,1346,0,9.856465225158628,1,1031,17
48.6,1.0,1180,0,4.40255446723752,1,2158,25
73.15,2.0,1103,0,1.8727283927801393,1,2437,17
104.59,5.0,1131,0,2.792665147128278,1,3160,25
55.27,3.0,1140,0,3.0883591038830365,1,3173,25
54.33,3.0,1185,0,4.566828887656831,1,3328,25
373.17,5.0,1075,0,0.9527916384320007,1,3655,25
70.03,5.0,1180,0,4.40255446723752,1,610,8
276.72,5.0,1452,209,6.472412164520832,2,3232,18
145.4,5.0,1120,0,2.431261422205795,1,3251,25
246.39,5.0,1083,0,1.2156307111028974,1,3178,25
359.96,3.0,1063,0,0.5585330294256555,1,1248,23
284.9,5.0,1130,0,2.759810263044416,1,2667,25
307.69,5.0,1135,0,2.924084683463726,1,1074,17
63.37,5.0,1091,0,1.4784697837737941,1,1399,17
42.61,1.0,1077,0,1.0185014065997249,1,3282,25
364.86,5.0,1411,16,11.46635454526787,3,3619,18
221.89,4.0,1230,0,6.045298671430625,1,2917,18
56.94,3.0,1062,0,0.5256781453417935,1,508,6
25.5,5.0,1100,0,1.7741637405285529,1,2119,25
135.84,5.0,1054,0,0.26283907267089673,1,2334,22
242.22,4.0,1215,0,5.552475410172693,1,1030,4
95.22,5.0,1174,0,4.205425162734348,1,508,6
30.78,5.0,1056,0,0.3285488408386209,1,2705,10
101.16,1.0,1288,0,7.950881948294626,1,1051,17
158.2,4.0,1149,0,3.3840530606377954,1,649,25
249.56,5.0,1364,0,10.447853138668146,1,2917,18
30.0,4.0,1181,0,4.435409351321383,1,1634,23
227.04,5.0,1085,0,1.2813404792706216,1,708,22
42.6,2.0,1248,0,6.636686584940143,1,332,10
101.69,5.0,1181,2,4.3696995831536585,2,2272,18
1250.23,4.0,1294,11,7.786607527875316,5,812,8
298.48,4.0,1321,0,9.035093123062076,1,3169,23
163.95,5.0,1056,0,0.3285488408386209,1,3160,25
124.85,1.0,1083,0,1.2156307111028974,1,3090,25
253.04,4.0,1190,0,4.7311033080761415,1,1629,7
304.35,5.0,1269,0,7.326639150701246,1,2134,8
96.32,2.0,1196,0,4.928232612579314,1,3328,25
154.99,1.0,1202,0,5.125361917082486,1,3749,10
43.09,5.0,1153,0,3.5154725969732437,1,1858,10
45.22,2.0,1084,0,1.2484855951867595,1,2917,18
237.82,5.0,1299,0,8.31228567321711,4,3360,25
21.75,5.0,1313,0,8.772254050391178,1,186,25
64.4,1.0,1606,0,18.39873508696277,1,1264,5
92.57,5.0,1159,0,3.7126019014764164,1,3484,25
284.71,5.0,1440,0,12.944824329041664,1,2914,18
102.72,4.0,1275,0,7.523768455204419,1,401,5
58.16,3.0,1063,0,0.5585330294256555,1,3328,25
185.09,3.3333333333333335,1363,76,7.918027064210764,3,1382,6
171.77,5.0,1145,0,3.252633524302347,1,3328,25
162.06,4.0,1134,0,2.891229799379864,1,458,25
89.27,5.0,1176,0,4.271134930902072,1,3287,25
77.57,5.0,1277,0,7.589478223372143,1,2522,17
48.22,5.0,1047,0,0.03285488408386209,1,1858,10
68.55,5.0,1437,0,12.846259676790078,1,2917,18
148.92,4.0,1054,0,0.26283907267089673,1,3160,25
202.17,4.0,1057,0,0.361403724922483,1,165,18
148.99,5.0,1083,0,1.2156307111028974,1,429,10
145.66,4.0,1179,0,4.3696995831536585,1,3701,25
141.32,4.0,1192,0,4.796813076243866,1,2777,25
92.57,5.0,1210,0,5.388200989753383,1,1934,25
75.25,2.0,1079,0,1.084211174767449,1,220,10
98.9,5.0,1396,0,11.499209429351732,1,2691,8
114.44,3.0,1212,0,5.453910757921107,1,1051,17
88.19,1.0,1147,0,3.3183432924700713,1,2917,18
296.42,3.0,1180,0,4.40255446723752,1,2855,15
1338.51,5.0,1276,0,7.556623339288281,1,649,25
67.5,4.0,1111,0,2.135567465451036,1,1051,17
56.13,5.0,1078,0,1.051356290683587,1,2393,25
253.92,3.0,1355,0,10.152159181913387,4,3494,25
128.54,5.0,1118,0,2.3655516540380708,1,508,6
466.9,1.0,1107,0,2.0041479291155877,1,2917,18
229.2,4.0,1076,0,0.9856465225158627,1,3328,25
92.68,4.0,1385,0,11.13780570442925,1,3656,10
287.77,5.0,1064,0,0.5913879135095177,1,307,25
365.47,2.6666666666666665,1279,174,1.9384381609478634,3,2761,20
318.44,5.0,1439,0,12.911969444957801,1,2407,10
104.74,5.0,1193,0,4.829667960327727,2,3328,25
145.56,5.0,1113,0,2.20127723361876,1,2310,18
45.24,5.0,1235,0,6.2095730918499354,1,3328,25
56.78,1.0,1128,0,2.6941004948766913,1,3328,25
503.5399999999999,4.6,1386,191,4.895377728495451,10,3328,25
22.38,1.0,1068,0,0.722807449844966,1,3484,25
34.07,3.0,1167,0,3.975440974147313,1,1412,25
66.05,5.0,1478,0,14.193309924228423,1,3179,25
41.09,5.0,1219,0,5.683894946508142,1,2932,1
312.49,5.0,1212,0,5.453910757921107,1,1772,10
163.24,5.0,1154,0,3.5483274810571057,1,2740,22
763.5999999999999,4.5,1312,137,4.23828004681821,2,1858,10
77.57,5.0,1271,0,7.39234891886897,1,1638,10
74.07,4.0,1286,0,7.885172180126902,1,3290,22
185.14,5.0,1193,0,4.829667960327727,1,3328,25
526.3,4.0,1055,0,0.29569395675475885,1,1051,17
194.82,5.0,1258,0,6.965235425778763,1,257,14
210.76,2.0,1191,47,3.219778640218485,2,2917,18
503.5399999999999,4.6,1386,191,4.895377728495451,10,3328,25
51.98,5.0,1288,0,7.950881948294626,1,1203,10
100.25,4.0,1182,0,4.468264235405244,1,1090,10
42.41,1.0,1201,0,5.092507032998625,1,3328,25
34.75,5.0,1149,0,3.3840530606377954,1,2626,25
122.77,5.0,1447,0,13.1748085176287,1,3328,25
170.61,4.0,1140,0,3.0883591038830365,1,3328,25
69.49,4.0,1181,0,4.435409351321383,1,1424,23
126.66,3.0,1159,0,3.7126019014764164,1,135,25
213.69,5.0,1079,0,1.084211174767449,2,2917,18
58.05,5.0,1173,0,4.172570278650485,1,3328,25
182.69,5.0,1178,0,4.336844699069796,1,3328,25
202.66,5.0,1188,0,4.665393539908417,1,2740,22
148.15,5.0,1209,0,5.355346105669521,1,72,10
173.23,5.0,1141,0,3.1212139879668985,1,1715,25
466.95,1.0,1237,0,6.27528286001766,1,3328,25
224.17,5.0,1268,0,7.293784266617385,1,2192,4
86.93,5.0,1173,0,4.172570278650485,1,3328,25
60.85,3.0,1350,0,9.987884761494076,1,1516,25
61.51,1.0,1102,0,1.8398735086962772,1,3768,7
161.01,5.0,1218,0,5.65104006242428,1,638,10
60.510000000000005,4.0,1297,0,8.246575905049385,2,3328,25
242.5,5.0,1486,80,11.827758270190353,2,2272,18
185.56,4.0,1143,0,3.186923756134623,1,796,17
123.61,5.0,1221,0,5.749604714675866,1,3328,25
62.53,4.0,1122,0,2.496971190373519,1,1264,5
279.79,5.0,1491,0,14.62042341731863,2,1863,25
167.45,5.0,1147,0,3.3183432924700713,1,2602,1
1172.66,2.7777777777777777,1260,162,1.7084539723608287,9,2777,25
159.57000000000002,4.666666666666667,1377,71,8.542269861804144,3,2158,25
160.3,4.0,1216,0,5.585330294256556,2,3728,22
167.04,5.0,1131,0,2.792665147128278,1,3088,22
96.00999999999999,5.0,1147,22,2.595535842625105,2,2917,18
45.71,5.0,1369,0,10.612127559087456,1,3600,18
92.78,4.0,1270,0,7.359494034785109,1,1274,17
237.63,1.0,1400,0,11.63062896568718,1,1960,12
75.03,4.0,1193,0,4.829667960327727,1,3328,25
67.98,3.0,1205,0,5.223926569334073,1,3328,25
715.44,4.0,1304,238,0.6570976816772418,6,3298,9
64.09,5.0,1100,0,1.7741637405285529,1,413,10
302.64,5.0,1400,0,11.63062896568718,1,2794,25
27.0,5.0,1198,0,4.993942380747038,1,2917,18
42.84,1.0,1334,0,9.462206616152283,1,1513,25
59.53,5.0,1095,0,1.6098893201092426,1,408,13
94.15,5.0,1470,0,13.930470851557526,1,2650,25
122.05000000000001,2.5,1264,66,4.993942380747038,2,3489,25
110.0,1.0,1048,0,0.06570976816772418,1,3218,10
347.78000000000003,5.0,1347,33,8.80510893447504,2,943,23
223.27999999999997,5.0,1237,0,6.27528286001766,4,358,7
241.8,5.0,1378,0,10.907821515842214,1,3328,25
67.36,1.0,1176,0,4.271134930902072,1,3328,25
79.56,4.0,1193,0,4.829667960327727,1,2740,22
322.49,4.5,1306,49,6.932380541694902,2,1055,13
322.89,4.0,1266,0,7.2280744984496605,1,3328,25
39.42,5.0,1440,0,12.944824329041664,1,2917,18
1740.21,3.5,1320,56,7.1623647302819355,2,2917,18
73.06,1.0,1095,0,1.6098893201092426,1,1781,18
184.74,2.5,1358,50,8.607979629971869,2,1243,15
131.31,4.666666666666667,1225,144,1.149920942935173,3,2356,10
149.51,5.0,1451,0,13.306228053964148,1,149,8
40.13,2.0,1085,0,1.2813404792706216,1,1025,8
715.44,4.0,1304,238,0.6570976816772418,6,3298,9
2400.48,5.0,1362,127,6.2095730918499354,3,2740,22
60.0,5.0,1180,0,4.40255446723752,1,508,6
397.3,5.0,1177,0,4.303989814985934,1,2393,25
350.2,5.0,1133,2,2.792665147128278,2,3559,16
231.27,1.0,1324,0,9.133657775313662,1,1858,10
77.84,3.0,1145,0,3.252633524302347,1,2917,18
54.33,5.0,1468,0,13.864761083389803,1,3328,25
146.25,3.0,1116,0,2.299841885870346,1,2917,18
40.99,5.0,1229,0,6.012443787346763,1,2222,10
72.34,4.0,1141,0,3.1212139879668985,1,1606,4
53.54,5.0,1064,0,0.5913879135095177,1,3494,25
49.75,5.0,1134,0,2.891229799379864,1,1226,25
190.03,5.0,1170,0,4.0740056263988995,1,3004,4
71.8,3.0,1217,0,5.6181851783404175,1,2922,23
279.8,5.0,1263,93,4.0740056263988995,2,3287,25
71.63,4.0,1194,0,4.86252284441159,1,649,25
104.37,5.0,1389,0,11.269225240764698,1,3657,10
301.56,4.5,1385,0,11.13780570442925,4,2740,22
399.53,5.0,1211,71,3.0883591038830365,2,2715,17
394.77,3.0,1350,0,9.987884761494076,1,2917,18
39.59,5.0,1193,0,4.829667960327727,1,668,17
32.96,5.0,1470,0,13.930470851557526,1,3328,25
133.95,5.0,1434,0,12.747695024538492,1,3328,25
173.23,5.0,1374,0,10.776401979506765,1,658,22
146.44,3.0,1225,0,5.881024251011314,1,1661,25
114.34,5.0,1356,0,10.18501406599725,1,575,22
28.0,5.0,1337,0,9.560771268403869,1,3128,25
332.76,5.0,1079,3,0.9856465225158627,2,2917,18
50.19,4.0,1190,0,4.7311033080761415,1,2668,25
169.7,5.0,1135,0,2.924084683463726,1,3328,25
52.74,5.0,1420,0,12.287726647364423,1,350,13
133.84,1.0,1092,0,1.5113246678576562,2,2914,18
95.21,5.0,1350,0,9.987884761494076,1,2922,23
128.0,3.0,1491,0,14.62042341731863,1,327,22
149.34,3.0,1386,23,10.414998254584283,2,11,15
321.72,4.0,1086,0,1.3141953633544836,1,2917,18
146.68,3.5,1223,11,5.453910757921107,2,3328,25
324.1,5.0,1342,281,0.49282326125793136,2,2634,17
429.7,5.0,1506,0,15.113246678576562,1,1952,17
816.17,5.0,1459,0,13.569067126635044,1,649,25
25.85,5.0,1148,0,3.3511981765539334,1,1583,25
63.37,4.0,1266,0,7.2280744984496605,1,2181,25
43.11,5.0,1177,0,4.303989814985934,1,413,10
682.85,5.0,1193,0,4.829667960327727,1,486,15
347.53,2.3333333333333335,1261,167,1.5770344360253803,3,3281,25
204.34,5.0,1275,0,7.523768455204419,1,1051,17
84.23,5.0,1391,0,11.33493500893242,1,508,6
147.51,5.0,1320,0,9.002238238978213,1,889,25
328.78,2.5,1308,45,7.129509846198074,2,2096,10
370.56,5.0,1196,43,3.5154725969732437,2,245,17
203.67,3.0,1170,0,4.0740056263988995,1,1866,25
75.25,4.0,1080,0,1.117066058851311,1,508,6
28.09,1.0,1193,0,4.829667960327727,1,3057,10
96.71,5.0,1348,0,9.922174993326351,1,3328,25
167.29,4.0,1180,0,4.40255446723752,1,1649,25
81.89,5.0,1341,0,9.692190804739317,1,1736,25
30.11,5.0,1116,0,2.299841885870346,1,760,7
40.09,5.0,1161,0,3.7783116696441406,1,2601,18
912.79,1.0,1390,0,11.30208012484856,1,760,7
126.48,4.0,1238,0,6.308137744101521,1,3328,25
197.69,5.0,1172,0,4.139715394566624,1,1256,8
61.62,1.0,1484,0,14.390439228731596,1,1889,10
84.49000000000001,1.0,1437,0,12.846259676790078,2,1217,4
20.08,5.0,1129,0,2.7269553789605534,1,1277,25
65.67,5.0,1424,0,12.419146183699871,1,480,23
29.95,5.0,1416,0,12.156307111028974,1,135,25
243.57,5.0,1306,0,8.542269861804144,1,1429,25
466.97,5.0,1111,0,2.135567465451036,1,2201,10
187.87,4.0,1086,0,1.3141953633544836,1,3057,10
1003.42,4.0,1342,0,9.72504568882318,1,3455,4
67.5,3.0,1111,0,2.135567465451036,1,3665,10
23.17,5.0,1299,0,8.31228567321711,1,2895,25
97.03,5.0,1190,0,4.7311033080761415,1,708,22
89.75,4.0,1124,0,2.562680958541243,1,2740,22
86.73,5.0,1251,0,6.735251237191728,1,2740,22
100.18,5.0,1219,0,5.683894946508142,1,413,10
54.14,5.0,1386,0,11.170660588513112,1,227,1
78.58,4.0,1098,0,1.7084539723608287,1,2917,18
39.1,5.0,1379,0,10.940676399926076,1,460,10
74.05,3.0,1166,0,3.942586090063451,1,644,14
287.21,5.0,1421,0,12.320581531448285,1,2917,18
220.59,2.5,1357,282,0.9527916384320007,2,2740,22
59.34,5.0,1086,0,1.3141953633544836,1,3287,25
234.28,1.0,1300,0,8.34514055730097,1,2734,22
270.43,4.0,1055,0,0.29569395675475885,1,649,25
196.72,5.0,1216,0,5.585330294256556,1,117,17
105.68,5.0,1057,0,0.361403724922483,1,2272,18
56.12,5.0,1478,0,14.193309924228423,1,1536,25
289.98,5.0,1181,0,4.435409351321383,1,943,23
124.52,5.0,1177,0,4.303989814985934,1,413,10
175.28,5.0,1515,0,15.408940635331321,1,3057,10
320.04,4.5,1316,0,8.870818702642765,4,649,25
71.04,5.0,1129,0,2.7269553789605534,1,2917,18
65.05,5.0,1277,0,7.589478223372143,1,3061,22
181.99,1.0,1252,0,6.768106121275591,1,1837,14
43.09,5.0,1191,0,4.763958192160003,1,3759,22
146.85,5.0,1228,0,5.979588903262901,1,579,22
939.72,2.0,1243,0,6.472412164520832,1,2917,18
170.34,5.0,1188,0,4.665393539908417,1,1264,5
29.59,4.0,1267,0,7.260929382533522,1,3697,18
39.1,5.0,1210,0,5.388200989753383,1,3128,25
132.72,5.0,1110,0,2.102712581367174,4,148,13
276.56,5.0,1185,0,4.566828887656831,1,3768,7
305.7,4.0,1183,0,4.501119119489107,1,3409,22
173.49,5.0,1051,0,0.16427442041931045,1,2740,22
142.54,5.0,1061,0,0.49282326125793136,1,2917,18
324.82,5.0,1217,0,5.6181851783404175,1,3322,17
131.35,1.0,1467,0,13.83190619930594,1,3061,22
151.17,4.0,1100,0,1.7741637405285529,1,1858,10
315.6,1.0,1159,19,3.0883591038830365,2,3328,25
81.11,5.0,1180,0,4.40255446723752,1,1585,10
34.0,4.0,1283,0,7.786607527875316,1,3139,25
85.6,4.0,1151,0,3.4497628288055195,1,2156,13
221.94,3.0,1318,0,8.936528470810488,4,3328,25
59.72,4.0,1385,0,11.13780570442925,1,3328,25
55.1,5.0,1147,0,3.3183432924700713,1,1248,23
347.53,2.3333333333333335,1261,167,1.5770344360253803,3,3281,25
123.47,5.0,1284,0,7.819462411959178,1,1680,4
726.36,5.0,1338,58,7.688042875623729,2,413,10
173.27,3.0,1115,0,2.266987001786484,1,2393,25
131.61,5.0,1387,101,7.885172180126902,2,2692,8
963.25,1.0,1289,181,2.0370028131994498,2,3014,10
1097.31,1.0,1454,0,13.404792706215733,1,2958,17
93.7,4.5,1249,0,6.669541469024004,2,3160,25
131.89,5.0,1165,43,2.496971190373519,2,2991,10
105.01,5.0,1389,0,11.269225240764698,1,202,24
64.74,5.0,1063,0,0.5585330294256555,1,2650,25
44.1,4.0,1257,0,6.932380541694902,1,2343,10
199.87,5.0,1266,207,0.4271134930902072,2,3328,25
171.44,4.0,1122,0,2.496971190373519,1,3328,25
133.34,1.0,1194,0,4.86252284441159,1,413,10
44.9,5.0,1317,0,8.903673586726628,1,2391,5
382.4200000000001,4.142857142857143,1102,35,0.689952565761104,7,1858,10
58.64,5.0,1138,0,3.0226493357153124,1,3328,25
142.46,3.0,1266,0,7.2280744984496605,2,1475,10
189.88,5.0,1439,0,12.911969444957801,1,548,10
44.09,4.0,1111,0,2.135567465451036,1,1248,23
