total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state,purchased
89.36,5.0,1091,0,1.3470502474383457,1,2740,22,0
37.23,3.0,1052,0,0.06570976816772418,1,2740,22,0
58.61,3.0,1060,0,0.3285488408386209,1,3328,25,0
81.79,5.0,1107,0,1.8727283927801393,1,1555,10,0
75.31,3.0,1194,102,1.379905131522208,2,3328,25,0
75.31,3.0,1194,102,1.379905131522208,2,3328,25,0
75.31,3.0,1194,102,1.379905131522208,2,3328,25,0
75.31,3.0,1194,102,1.379905131522208,2,3328,25,0
56.85,5.0,1338,0,9.462206616152283,1,3160,25,0
51.0,5.0,1245,0,6.406702396353108,1,432,10,0
206.99,4.0,1209,0,5.223926569334073,1,2917,18,0
42.77,4.0,1319,0,8.837963818558903,1,1004,25,0
111.81,2.0,1366,0,10.38214337050042,1,413,10,0
100.33,5.0,1369,0,10.480708022752006,1,3430,17,0
28.62,5.0,1461,0,13.50335735846732,1,3328,25,0
192.66,5.0,1319,0,8.837963818558903,1,3502,25,0
110.18,4.0,1387,94,7.983736832378488,2,188,8,0
110.18,4.0,1387,94,7.983736832378488,2,188,8,0
110.18,4.0,1387,94,7.983736832378488,2,188,8,0
110.18,4.0,1387,94,7.983736832378488,2,188,8,0
92.69,3.0,1145,0,3.1212139879668985,1,2895,25,0
113.8,3.0,1129,0,2.595535842625105,1,3768,7,0
213.09,4.0,1190,0,4.599683771740692,1,1412,25,0
50.1,1.0,1107,0,1.8727283927801393,1,2917,18,0
46.78,5.0,1177,0,4.172570278650485,1,3004,4,0
282.52,5.0,1080,0,0.9856465225158627,1,3298,9,0
26.77,4.0,1347,0,9.757900572907042,1,3328,25,0
182.1,1.0,1050,0,0.0,1,2740,22,0
163.69,4.0,1239,0,6.2095730918499354,1,600,25,0
173.72,1.0,1255,0,6.735251237191728,1,3328,25,0
197.0,5.0,1152,0,3.3511981765539334,1,1798,25,0
758.93,5.0,1384,0,10.973531284009939,1,2740,22,0
105.87,4.0,1255,0,6.735251237191728,1,2740,22,0
1337.19,5.0,1276,0,7.425203802952833,1,3484,25,0
60.78,5.0,1205,0,5.092507032998625,1,3328,25,0
223.14,5.0,1311,0,8.575124745888006,1,1368,25,0
208.16,4.0,1484,0,14.259019692396148,1,2707,4,0
386.24,5.0,1317,0,8.772254050391178,1,3212,18,0
92.67,5.0,1342,0,9.593626152487731,1,3173,25,0
302.54,5.0,1422,0,12.222016879196698,1,1980,18,0
30.75,4.0,1321,0,8.903673586726628,1,1776,25,0
162.25,4.0,1370,0,10.513562906835869,1,3771,25,0
165.34,5.0,1138,0,2.891229799379864,2,1863,25,0
165.34,5.0,1138,0,2.891229799379864,2,1863,25,0
165.34,5.0,1138,0,2.891229799379864,2,1863,25,0
165.34,5.0,1138,0,2.891229799379864,2,1863,25,0
169.29,4.0,1084,0,1.117066058851311,1,1051,17,0
31.6,4.0,1380,0,10.84211174767449,1,1124,11,0
33.62,5.0,1230,0,5.9138791350951765,1,3328,25,0
56.39,5.0,1082,0,1.051356290683587,1,3173,25,0
87.64,1.0,1135,0,2.792665147128278,1,2917,18,0
134.58,1.0,1195,0,4.763958192160003,1,413,10,0
53.95,5.0,1436,0,12.681985256370767,1,1672,25,0
310.21,4.0,1199,0,4.895377728495451,1,508,6,0
85.14,5.0,1198,0,4.86252284441159,1,3328,25,0
90.99,5.0,1072,0,0.722807449844966,1,3477,25,0
71.29,5.0,1065,0,0.49282326125793136,1,2272,18,0
32.77,5.0,1158,0,3.5483274810571057,1,3328,25,0
153.17,5.0,1197,0,4.829667960327727,1,3467,5,0
47.78,5.0,1117,0,2.20127723361876,1,1489,4,0
91.61,4.0,1476,0,13.996180619725251,1,377,16,0
116.84,5.0,1152,0,3.3511981765539334,1,3344,25,0
236.16,5.0,1135,0,2.792665147128278,1,1736,25,0
821.35,4.0,1240,0,6.242427975933797,1,3054,10,0
142.92,2.0,1151,0,3.3183432924700713,1,502,25,0
118.85,4.0,1304,0,8.34514055730097,1,3494,25,0
55.0,5.0,1245,0,6.406702396353108,1,2564,25,0
129.01,4.0,1388,0,11.104950820345387,1,2311,25,0
117.16,5.0,1227,0,5.81531448284359,1,413,10,0
108.22,5.0,1108,0,1.9055832768640013,1,2106,25,0
314.04,5.0,1068,0,0.5913879135095177,1,2917,18,0
77.77,2.0,1161,0,3.6468921333086923,1,3328,25,0
55.11,5.0,1387,0,11.072095936261524,1,3061,22,0
56.69,5.0,1234,0,6.045298671430625,1,3004,4,0
187.76,4.0,1095,0,1.4784697837737941,1,2315,18,0
134.38,5.0,1292,0,7.950881948294626,1,1853,4,0
105.28,5.0,1333,0,9.297932195732972,1,2917,18,0
124.33,1.0,1124,0,2.431261422205795,1,521,5,0
32.09,1.0,1186,0,4.468264235405244,1,3249,10,0
242.5,4.0,1371,206,3.7783116696441406,2,1837,14,0
242.5,4.0,1371,206,3.7783116696441406,2,1837,14,0
242.5,4.0,1371,206,3.7783116696441406,2,1837,14,0
242.5,4.0,1371,206,3.7783116696441406,2,1837,14,0
27.38,3.0,1053,0,0.09856465225158627,1,3328,25,0
124.4,5.0,1212,0,5.322491221585659,1,1412,25,0
126.44,4.0,1109,0,1.9384381609478634,1,3328,25,0
105.3,4.0,1179,0,4.23828004681821,1,3409,22,0
695.59,4.0,1080,0,0.9856465225158627,1,429,10,0
16.22,1.0,1233,0,6.012443787346763,1,3173,25,0
57.85,5.0,1081,0,1.0185014065997249,1,398,25,0
117.15,5.0,1387,0,11.072095936261524,1,3232,18,0
48.62,4.0,1356,0,10.0535945296618,1,2536,25,0
154.63,5.0,1202,0,4.993942380747038,1,3779,7,0
135.08,4.0,1207,0,5.158216801166349,1,398,25,0
40.86,4.0,1422,0,12.222016879196698,1,3328,25,0
128.46,5.0,1227,0,5.81531448284359,1,2917,18,0
64.37,4.0,1126,0,2.496971190373519,1,3281,25,0
171.24,5.0,1089,0,1.2813404792706216,1,1837,14,0
137.44,5.0,1306,0,8.410850325468695,1,3344,25,0
114.84,5.0,1145,0,3.1212139879668985,1,869,22,0
38.72,5.0,1195,0,4.763958192160003,1,2895,25,0
34.84,5.0,1258,0,6.833815889443315,1,3573,25,0
237.0,5.0,1107,0,1.8727283927801393,1,562,23,0
81.78,4.0,1469,0,13.766196431138216,1,2158,25,0
379.08,4.0,1188,0,4.533974003572968,1,265,12,0
38.9,3.0,1151,0,3.3183432924700713,1,813,25,0
413.02,5.0,1095,0,1.4784697837737941,1,2631,10,0
36.69,4.0,1129,0,2.595535842625105,1,1518,4,0
44.39,5.0,1383,0,10.940676399926076,1,796,17,0
221.64,1.0,1416,0,12.024887574693526,1,2201,10,0
132.05,4.0,1129,0,2.595535842625105,1,3173,25,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
491.81,2.3333333333333335,1120,0,2.299841885870346,3,2917,18,0
177.59,1.0,1060,0,0.3285488408386209,1,2417,5,0
119.48,5.0,1099,0,1.6098893201092426,1,2740,22,0
79.09,4.0,1465,0,13.634776894802767,1,3328,25,0
65.0,4.0,1302,0,8.279430789133247,1,229,17,0
119.94,5.0,1264,0,7.030945193946487,1,2740,22,0
60.0,5.0,1333,0,9.297932195732972,1,3322,17,0
207.2,2.0,1095,0,1.4784697837737941,1,3212,18,0
237.88,5.0,1248,0,6.505267048604694,1,1960,12,0
784.8,5.0,1607,0,18.300170434711184,1,1360,23,0
171.0,4.0,1250,0,6.5709768167724185,1,460,10,0
270.67,3.0,1194,0,4.7311033080761415,1,3328,25,0
191.4,4.0,1406,0,11.696338733854905,1,1555,10,1
191.4,4.0,1406,0,11.696338733854905,1,1555,10,1
386.33,2.0,1191,0,4.632538655824555,1,3414,7,0
135.86,3.0,1260,0,6.899525657611039,1,1733,15,0
36.76,5.0,1107,0,1.8727283927801393,1,3328,25,0
621.83,4.0,1195,0,4.763958192160003,1,247,10,0
93.82,4.0,1058,0,0.26283907267089673,1,3328,25,0
28.75,3.0,1182,0,4.336844699069796,1,533,10,0
257.79,5.0,1381,0,10.874966631758353,1,2868,18,0
39.6,5.0,1197,0,4.829667960327727,1,413,10,0
147.35,5.0,1191,0,4.632538655824555,1,2069,17,0
60.22,4.0,1080,0,0.9856465225158627,1,1051,17,0
128.13,1.0,1080,0,0.9856465225158627,1,508,6,0
98.56,5.0,1149,0,3.252633524302347,1,118,16,0
249.08,1.0,1197,0,4.829667960327727,1,1667,18,0
238.41,5.0,1135,0,2.792665147128278,1,2067,25,0
79.1,3.0,1366,0,10.38214337050042,1,1248,23,0
245.94,5.0,1383,0,10.940676399926076,1,236,25,0
65.0,5.0,1358,0,10.119304297829524,1,2715,17,0
56.32,5.0,1430,0,12.484855951867594,1,3057,10,0
102.12,5.0,1304,0,8.34514055730097,1,669,25,0
85.94,2.0,1272,0,7.293784266617385,1,1980,18,0
129.32,5.0,1057,0,0.22998418858703465,1,1268,17,0
63.53,1.0,1262,0,6.965235425778763,1,506,10,0
139.31,4.0,1262,0,6.965235425778763,1,2917,18,0
124.67,5.0,1084,0,1.117066058851311,1,3328,25,0
159.7,1.0,1150,0,3.2854884083862093,1,649,25,0
600.43,1.0,1173,0,4.041150742315037,1,413,10,0
213.74,5.0,1100,0,1.6427442041931046,1,1952,17,0
120.68,5.0,1453,0,13.240518285796423,1,548,10,0
264.04,3.0,1293,50,6.340992628185384,2,3061,22,0
264.04,3.0,1293,50,6.340992628185384,2,3061,22,0
264.04,3.0,1293,50,6.340992628185384,2,3061,22,0
264.04,3.0,1293,50,6.340992628185384,2,3061,22,0
38.38,5.0,1131,0,2.6612456107928293,1,2989,17,0
21.59,1.0,1059,0,0.29569395675475885,1,1412,25,0
23.6,5.0,1333,0,9.297932195732972,1,3701,25,0
55.94,3.0,1394,0,11.30208012484856,1,297,25,0
65.22,3.0,1088,0,1.2484855951867595,1,2917,18,0
51.84,1.0,1104,0,1.7741637405285529,1,137,25,0
109.6,5.0,1239,0,6.2095730918499354,1,2272,18,0
158.13,4.0,1345,0,9.692190804739317,1,1994,10,0
131.04,5.0,1366,0,10.38214337050042,1,374,18,0
75.17,5.0,1271,0,7.260929382533522,1,3383,10,0
116.21,1.0,1094,0,1.445614899689932,1,1555,10,0
135.14,5.0,1158,0,3.5483274810571057,1,3328,25,0
36.0,1.0,1147,0,3.186923756134623,1,413,10,0
33.44,5.0,1253,0,6.669541469024004,1,1741,25,0
139.27,1.0,1502,0,14.850407605905666,1,3328,25,0
50.95,5.0,1432,0,12.55056572003532,1,2577,22,0
1150.54,5.0,1323,0,8.969383354894351,1,2826,12,0
61.22,3.0,1087,0,1.2156307111028974,1,413,10,0
86.93,5.0,1130,0,2.6283907267089672,1,2917,18,0
647.54,4.0,1279,0,7.523768455204419,1,3344,25,0
145.52,3.0,1201,0,4.9610874966631755,1,3328,25,0
105.38,5.0,1103,0,1.7413088564446908,1,2917,18,0
141.09,5.0,1235,0,6.078153555514487,1,901,7,0
125.0,2.0,1323,0,8.969383354894351,1,1980,18,0
135.08,4.0,1175,0,4.106860510482761,1,2917,18,0
36.69,4.0,1114,0,2.102712581367174,1,1200,4,0
64.17,5.0,1115,0,2.135567465451036,1,2272,18,0
28.04,5.0,1064,0,0.4599683771740693,1,3328,25,0
64.09,3.0,1242,0,6.308137744101521,1,3212,18,0
23.78,5.0,1272,0,7.293784266617385,1,2106,25,0
187.06,1.0,1073,0,0.7556623339288281,1,2855,15,0
144.56,1.0,1163,0,3.7126019014764164,1,3328,25,0
43.14,1.0,1204,0,5.059652148914762,1,237,25,0
68.0,4.0,1229,0,5.881024251011314,1,1330,8,0
53.13,1.0,1089,0,1.2813404792706216,1,3378,18,0
146.96,5.0,1153,0,3.3840530606377954,1,1248,23,0
64.1,5.0,1197,0,4.829667960327727,1,3752,23,0
146.9,5.0,1330,0,9.199367543481385,1,202,24,0
109.41,5.0,1152,0,3.3511981765539334,1,2911,25,0
185.26,5.0,1418,0,12.09059734286125,1,1412,25,0
69.65,4.0,1062,0,0.3942586090063451,1,2157,25,0
37.32,5.0,1421,0,12.189161995112835,1,2855,15,0
20.34,5.0,1068,0,0.5913879135095177,1,1000,25,0
127.91,3.0,1246,0,6.43955728043697,1,3542,25,0
66.34,5.0,1351,0,9.88932010924249,1,2393,25,0
128.48,5.0,1132,0,2.6941004948766913,1,2917,18,0
208.59,5.0,1468,0,13.733341547054355,1,3356,10,0
42.69,5.0,1198,0,4.86252284441159,1,3649,10,0
137.47,4.0,1141,0,2.9897944516314503,1,3328,25,0
57.74,5.0,1476,0,13.996180619725251,1,3153,13,0
139.82,5.0,1056,0,0.19712930450317254,1,3328,25,0
307.8,5.0,1271,0,7.260929382533522,1,649,25,0
45.39,4.0,1054,0,0.13141953633544837,1,3128,25,0
154.12,4.0,1400,0,11.499209429351732,1,3128,25,0
96.19,5.0,1294,0,8.01659171646235,1,1410,25,0
33.1,2.0,1297,0,8.115156368713937,1,1905,22,0
161.37,3.0,1314,0,8.673689398139592,1,3173,25,0
248.08,5.0,1194,0,4.7311033080761415,1,2917,18,0
69.17,2.0,1366,0,10.38214337050042,1,1132,18,0
251.76,5.0,1427,0,12.386291299616008,1,3657,10,0
44.0,5.0,1138,0,2.891229799379864,1,508,6,0
92.41,5.0,1189,0,4.566828887656831,1,2315,18,0
453.33,4.0,1193,0,4.698248423992279,1,649,25,0
179.26,5.0,1248,0,6.505267048604694,1,3212,18,0
54.09,5.0,1298,0,8.148011252797799,1,410,18,0
41.75,5.0,1293,0,7.983736832378488,1,3328,25,0
181.76,5.0,1139,0,2.924084683463726,1,1301,22,0
48.01,5.0,1353,0,9.955029877410214,1,3328,25,0
111.55,4.0,1249,0,6.538121932688556,1,3212,18,0
138.36,5.0,1197,0,4.829667960327727,1,1904,10,0
76.17,5.0,1366,0,10.38214337050042,1,3160,25,0
223.14,5.0,1311,0,8.575124745888006,1,1670,25,0
36.7,1.0,1142,0,3.0226493357153124,1,3212,18,0
199.47,1.0,1204,0,5.059652148914762,1,2917,18,0
207.79,4.0,1167,0,3.8440214378118647,1,241,15,0
137.6,5.0,1125,0,2.464116306289657,1,3057,10,0
473.83,5.0,1050,0,0.0,1,1132,18,0
178.44,1.0,1308,0,8.47656009363642,1,1010,5,0
164.8,5.0,1183,0,4.3696995831536585,1,1776,25,0
65.0,4.0,1330,0,9.199367543481385,1,2002,23,0
74.16,5.0,1172,0,4.008295858231175,1,508,6,0
130.14,2.0,1199,0,4.895377728495451,1,649,25,0
40.0,5.0,1375,0,10.67783732725518,1,2601,18,0
65.24,4.0,1236,0,6.111008439598349,1,649,25,0
134.76,4.0,1460,0,13.470502474383457,1,924,4,0
73.34,5.0,1211,0,5.289636337501797,1,3328,25,0
157.74,5.0,1073,0,0.7556623339288281,1,1790,23,0
44.32,2.0,1051,0,0.03285488408386209,1,2321,17,0
156.24,5.0,1111,0,2.0041479291155877,1,390,25,0
71.88,2.0,1067,0,0.5585330294256555,1,3328,25,0
367.99,5.0,1056,0,0.19712930450317254,1,152,7,0
161.46,5.0,1171,0,3.975440974147313,1,72,10,0
101.43,5.0,1235,0,6.078153555514487,2,2740,22,0
101.43,5.0,1235,0,6.078153555514487,2,2740,22,0
101.43,5.0,1235,0,6.078153555514487,2,2740,22,0
101.43,5.0,1235,0,6.078153555514487,2,2740,22,0
35.69,5.0,1117,0,2.20127723361876,1,3004,4,0
142.54,4.0,1064,0,0.4599683771740693,1,408,13,0
125.53,5.0,1242,0,6.308137744101521,1,124,22,0
181.99,1.0,1256,0,6.768106121275591,1,1837,14,0
104.37,4.0,1107,0,1.8727283927801393,1,909,17,0
91.86,4.0,1103,0,1.7413088564446908,1,865,11,0
44.66,5.0,1204,0,5.059652148914762,1,3173,25,0
71.14,5.0,1140,0,2.9569395675475882,1,1984,3,0
380.66,1.0,1443,0,12.911969444957801,1,1332,8,0
33.51,4.0,1410,0,11.827758270190353,1,1553,10,0
115.02,5.0,1318,0,8.80510893447504,1,2626,25,0
236.21,5.0,1253,0,6.669541469024004,1,3124,23,0
178.39,5.0,1120,0,2.299841885870346,1,3328,25,0
343.5,4.0,1324,0,9.002238238978213,1,863,8,0
148.58,3.0,1327,0,9.1008028912298,1,3307,22,0
87.36,5.0,1237,0,6.143863323682211,1,3328,25,0
39.13,5.0,1052,0,0.06570976816772418,1,1954,17,0
72.05,3.0,1095,0,1.4784697837737941,1,1719,10,0
133.95,5.0,1433,0,12.583420604119182,1,2157,25,0
40.85,3.0,1293,0,7.983736832378488,1,3328,25,0
179.34,1.0,1192,0,4.665393539908417,1,3328,25,0
267.5,5.0,1086,0,1.1827758270190354,1,3328,25,0
570.98,5.0,1369,0,10.480708022752006,1,284,25,0
100.85,4.0,1342,0,9.593626152487731,1,2062,18,0
66.73,5.0,1487,0,14.357584344647734,1,3328,25,0
164.6,4.0,1144,0,3.0883591038830365,1,1913,15,0
472.41,4.0,1312,0,8.607979629971869,1,1051,17,0
113.92,1.0,1411,0,11.860613154274215,1,2895,25,0
86.76,4.0,1365,0,10.349288486416558,1,3377,22,0
77.54,2.0,1500,0,14.78469783773794,1,1608,10,0
96.8,4.0,1172,0,4.008295858231175,1,2917,18,0
215.83,5.0,1269,0,7.195219614365798,1,3004,4,0
456.28,5.0,1084,0,1.117066058851311,1,1837,14,0
68.73,5.0,1147,0,3.186923756134623,1,3287,25,0
167.49,5.0,1132,0,2.6941004948766913,1,3431,4,0
128.87,5.0,1480,0,14.1276001560607,1,548,10,0
30.1,4.0,1215,0,5.421055873837245,1,2917,18,0
172.67,3.0,1197,0,4.829667960327727,1,3328,25,0
21.04,5.0,1075,0,0.8213721020965523,1,3328,25,0
27.75,4.0,1128,0,2.562680958541243,1,2917,18,0
119.84,4.0,1149,0,3.252633524302347,1,2272,18,0
144.56,4.0,1276,0,7.425203802952833,1,3128,25,0
167.51,3.0,1217,0,5.486765642004969,1,3212,18,0
56.78,2.0,1197,0,4.829667960327727,1,2650,25,0
115.31,5.0,1414,0,11.959177806525801,1,422,22,0
347.55,5.0,1391,235,3.4826177128893816,2,898,9,0
347.55,5.0,1391,235,3.4826177128893816,2,898,9,0
347.55,5.0,1391,235,3.4826177128893816,2,898,9,0
347.55,5.0,1391,235,3.4826177128893816,2,898,9,0
131.14,1.0,1196,0,4.796813076243866,1,2272,18,0
197.11,4.0,1304,0,8.34514055730097,1,68,10,0
235.18,5.0,1158,0,3.5483274810571057,1,2761,20,0
87.7,3.0,1346,0,9.72504568882318,1,3651,4,0
118.43,5.0,1069,0,0.6242427975933798,1,649,25,0
62.37,1.0,1129,0,2.595535842625105,1,3328,25,0
246.99,4.0,1068,0,0.5913879135095177,1,3328,25,0
56.69,5.0,1310,0,8.542269861804144,1,1404,25,0
71.25,1.0,1075,0,0.8213721020965523,1,3561,18,0
85.16,5.0,1287,0,7.786607527875316,1,3328,25,0
53.42,5.0,1444,0,12.944824329041664,1,3328,25,0
150.05,5.0,1355,0,10.020739645577939,1,3477,25,0
43.86,4.0,1419,0,12.123452226945112,1,649,25,0
98.84,1.0,1442,0,12.87911456087394,1,3697,18,0
101.19,5.0,1440,0,12.813404792706216,1,1412,25,0
34.78,4.0,1287,0,7.786607527875316,1,2151,12,0
158.89,2.0,1137,0,2.858374915296002,1,1248,23,0
194.57,5.0,1082,0,1.051356290683587,2,3328,25,0
194.57,5.0,1082,0,1.051356290683587,2,3328,25,0
194.57,5.0,1082,0,1.051356290683587,2,3328,25,0
194.57,5.0,1082,0,1.051356290683587,2,3328,25,0
60.0,5.0,1106,0,1.8398735086962772,1,1051,17,0
117.13,5.0,1312,0,8.607979629971869,1,3004,4,0
2024.31,4.0,1067,0,0.5585330294256555,1,2917,18,0
101.2,4.0,1426,0,12.353436415532146,1,3328,25,0
72.66,5.0,1271,0,7.260929382533522,1,2157,25,0
136.52,5.0,1453,0,13.240518285796423,1,2760,23,0
47.69,3.0,1113,0,2.069857697283312,1,3414,7,0
42.78,5.0,1217,0,5.486765642004969,1,3328,25,0
129.32,4.0,1256,0,6.768106121275591,1,3128,25,0
32.77,4.0,1197,0,4.829667960327727,1,1073,25,0
146.96,5.0,1109,0,1.9384381609478634,1,3768,7,0
96.81,5.0,1206,0,5.125361917082486,1,1863,25,0
37.13,3.0,1054,0,0.13141953633544837,1,2315,18,0
268.18,5.0,1118,0,2.234132117702622,1,3565,22,0
134.83,5.0,1251,0,6.60383170085628,1,2660,25,0
31.22,4.0,1080,0,0.9856465225158627,1,508,6,0
119.48,5.0,1331,0,9.232222427565247,1,2715,17,0
174.74,5.0,1260,0,6.899525657611039,1,3328,25,0
185.11,4.0,1132,0,2.6941004948766913,1,3328,25,0
176.23,5.0,1448,0,13.076243865377112,1,2358,22,0
75.07,5.0,1295,0,8.049446600546213,1,1843,23,0
221.39,1.0,1204,0,5.059652148914762,1,3004,4,0
56.79,5.0,1157,0,3.5154725969732437,1,2328,26,0
132.05,5.0,1165,0,3.7783116696441406,1,3328,25,0
85.34,5.0,1319,0,8.837963818558903,1,3282,25,0
142.56,1.0,1324,0,9.002238238978213,1,195,19,0
275.5,5.0,1274,0,7.359494034785109,1,2123,18,0
51.01,5.0,1338,0,9.462206616152283,1,249,10,0
22.38,5.0,1080,0,0.9856465225158627,1,649,25,0
195.13,4.0,1259,0,6.8666707735271775,1,1837,14,0
81.72,5.0,1102,0,1.7084539723608287,1,751,25,0
132.63,5.0,1370,0,10.513562906835869,1,2917,18,0
141.72,2.0,1155,0,3.4497628288055195,1,893,16,0
83.69,5.0,1303,0,8.31228567321711,1,1690,25,0
121.8,5.0,1432,0,12.55056572003532,1,2917,18,0
131.57,4.0,1295,0,8.049446600546213,1,3298,9,0
219.19,5.0,1377,0,10.743547095422905,1,3016,25,0
26.01,4.0,1362,0,10.250723834164972,1,2917,18,0
54.0,2.0,1263,0,6.998090309862626,1,2917,18,0
131.01999999999998,5.0,1133,0,2.7269553789605534,1,3328,25,0
34.47,1.0,1106,0,1.8398735086962772,1,2917,18,0
76.65,5.0,1250,0,6.5709768167724185,1,877,17,0
819.09,5.0,1210,0,5.2567814534179345,1,413,10,0
188.75,5.0,1382,0,10.907821515842214,1,1124,11,0
46.0,5.0,1328,0,9.133657775313662,1,3328,25,0
90.7,4.0,1380,0,10.84211174767449,1,271,4,0
130.56,1.0,1101,0,1.6755990882769667,1,3287,25,0
81.91,5.0,1243,0,6.340992628185384,1,486,15,0
68.02,4.0,1197,0,4.829667960327727,1,2691,8,0
53.1,1.0,1197,0,4.829667960327727,1,1051,17,0
165.24,5.0,1122,0,2.3655516540380708,1,1695,4,0
29.09,3.0,1240,0,6.242427975933797,1,2272,18,0
105.07,4.0,1189,0,4.566828887656831,1,2740,22,0
27.77,2.0,1141,0,2.9897944516314503,1,3328,25,0
99.13,5.0,1152,0,3.3511981765539334,1,828,9,0
63.82,5.0,1184,0,4.40255446723752,1,3460,12,0
315.33,4.0,1144,0,3.0883591038830365,1,3328,25,0
31.84,4.0,1295,0,8.049446600546213,1,2413,25,0
128.22,1.0,1225,0,5.749604714675866,1,1412,25,0
321.38,5.0,1401,0,11.532064313435594,1,2160,25,0
67.5,5.0,1150,0,3.2854884083862093,1,961,10,0
73.57,1.0,1209,0,5.223926569334073,1,3106,5,0
423.17,3.0,1148,0,3.219778640218485,1,3121,13,0
81.89,4.0,1280,0,7.556623339288281,1,2917,18,0
36.78,4.0,1136,0,2.82552003121214,1,3328,25,0
24.09,5.0,1344,0,9.659335920655455,1,2917,18,0
150.69,3.0,1320,0,8.870818702642765,1,2917,18,0
95.22,5.0,1184,0,4.40255446723752,1,2917,18,0
96.63,4.0,1437,288,3.252633524302347,2,2740,22,0
96.63,4.0,1437,288,3.252633524302347,2,2740,22,0
96.63,4.0,1437,288,3.252633524302347,2,2740,22,0
96.63,4.0,1437,288,3.252633524302347,2,2740,22,0
60.94,5.0,1189,0,4.566828887656831,1,2272,18,0
472.63,5.0,1383,0,10.940676399926076,1,3328,25,0
55.269999999999996,5.0,1294,0,8.01659171646235,1,3328,25,0
819.32,3.0,1237,0,6.143863323682211,1,2917,18,0
368.6,5.0,1198,0,4.86252284441159,1,3328,25,1
368.6,5.0,1198,0,4.86252284441159,1,3328,25,1
368.6,5.0,1198,0,4.86252284441159,1,3328,25,1
68.86,4.5,1097,34,0.4271134930902072,2,3173,25,0
68.86,4.5,1097,34,0.4271134930902072,2,3173,25,0
68.86,4.5,1097,34,0.4271134930902072,2,3173,25,0
68.86,4.5,1097,34,0.4271134930902072,2,3173,25,0
99.52,5.0,1051,0,0.03285488408386209,1,877,17,0
255.04,5.0,1450,0,13.141953633544837,1,1984,3,0
71.72,1.0,1099,0,1.6098893201092426,1,3004,4,0
516.32,1.0,1184,0,4.40255446723752,1,2917,18,0
49.03,4.0,1066,0,0.5256781453417935,1,3768,7,0
77.55,4.0,1143,0,3.0555042197991744,1,3328,25,0
136.54,5.0,1134,0,2.759810263044416,1,3743,22,0
185.69,5.0,1286,0,7.7537526437914535,1,1934,25,0
130.0,5.0,1308,0,8.47656009363642,1,3749,10,0
78.38,5.0,1074,0,0.7885172180126901,1,918,18,0
44.0,5.0,1144,0,3.0883591038830365,1,3328,25,0
91.78,4.0,1127,0,2.529826074457381,1,3328,25,0
34.0,4.0,1123,0,2.398406538121933,1,1051,17,0
285.7,5.0,1299,0,8.180866136881662,1,3004,4,0
115.71,5.0,1407,0,11.729193617938767,1,578,18,0
127.53,5.0,1124,0,2.431261422205795,1,2666,10,0
36.68,3.0,1102,0,1.7084539723608287,1,236,25,0
361.2,5.0,1233,0,6.012443787346763,1,3769,20,0
259.46,1.0,1336,0,9.396496847984558,1,3328,25,0
166.71,2.0,1313,0,8.64083451405573,1,3328,25,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
290.96,5.0,1112,0,2.0370028131994498,3,829,22,0
83.23,5.0,1196,0,4.796813076243866,1,1667,18,0
60.1,5.0,1386,0,11.039241052177664,1,3177,10,0
73.47,5.0,1316,0,8.739399166307317,1,2935,23,0
73.43,4.0,1393,0,11.269225240764698,1,1661,25,0
268.4,2.0,1054,0,0.13141953633544837,1,666,11,0
1071.12,5.0,1074,0,0.7885172180126901,1,3160,25,0
35.77,5.0,1215,0,5.421055873837245,1,649,25,0
72.94,5.0,1208,0,5.19107168525021,1,1217,4,0
83.41,1.0,1215,0,5.421055873837245,1,3160,25,0
50.18,4.0,1050,0,0.0,1,530,10,0
45.78,3.0,1180,0,4.271134930902072,1,2158,25,0
122.4,4.0,1199,0,4.895377728495451,1,2892,10,0
39.09,5.0,1193,0,4.698248423992279,1,2062,18,0
200.04,5.0,1503,0,14.883262489989528,1,413,10,0
76.37,5.0,1268,0,7.1623647302819355,1,508,6,0
75.85,2.0,1082,0,1.051356290683587,1,809,17,0
54.0,1.0,1242,0,6.308137744101521,1,2917,18,0
702.97,5.0,1145,0,3.1212139879668985,1,1217,4,0
2794.5,2.0,1396,0,11.367789893016283,1,1802,8,0
