Tot_sales,Tot_amount,Avg_review,Avg_delivery,Tot_sales_Quartile,Avg_review_Quartile,Tot_amount_Quartile,Avg_delivery_Quartile,SellerScore
1,86.5,3.0,0.0,1,1,1,4,1114
9,515.4,3.4444444444444446,2.3333333333333335,3,1,2,3,3213
4,353.9,4.25,0.75,2,3,2,4,2234
6,281.4,4.0,3.3333333333333335,2,2,2,2,2222
47,13685.709999999995,4.276595744680851,1.425531914893617,4,3,4,4,4434
3,89.69999999999999,3.3333333333333335,8.333333333333334,2,1,1,1,2111
2,175.0,4.0,0.5,1,2,1,4,1124
39,4449.0,4.128205128205129,1.1794871794871795,4,2,4,4,4424
71,8350.98999999999,4.070422535211268,5.380281690140845,4,2,4,1,4421
39,25346.100000000013,4.282051282051282,2.3846153846153846,4,3,4,3,4433
6,450.58000000000004,3.3333333333333335,5.259383631082451,2,1,2,1,2211
11,1349.1000000000001,4.2727272727272725,1.3636363636363635,3,3,3,4,3334
3,490.0,5.0,3.0,2,4,2,2,2242
14,1289.7700000000002,4.214285714285714,2.142857142857143,3,3,3,3,3333
1,155.32,5.0,1.0,1,4,1,4,1144
2,341.98,5.0,2.0,1,4,2,3,1243
86,6110.579999999996,4.383720930232558,3.0697674418604652,4,3,4,2,4432
15,806.7999999999998,4.266666666666667,1.6666666666666667,3,3,2,4,3234
8,801.89,4.25,2.125,2,3,2,3,2233
5,739.77,4.2,3.0,2,3,2,2,2232
7,744.3500000000001,3.7142857142857144,6.428571428571429,2,2,2,1,2221
2,309.8,5.0,2.0,1,4,2,3,1243
1,80.9,5.0,2.0,1,4,1,3,1143
38,44212.5,4.421052631578948,1.236842105263158,4,3,4,4,4434
6,246.4,4.5,3.5,2,3,2,2,2232
1,269.9,5.0,0.0,1,4,2,4,1244
1,79.0,5.0,3.0,1,4,1,2,1142
1,19.9,5.0,6.0,1,4,1,1,1141
3,477.0,4.0,2.0,2,2,2,3,2223
42,6940.449999999996,4.0,1.7579631590414775,4,2,4,4,4424
1,35.0,5.0,17.0,1,4,1,1,1141
1,47.0,5.0,28.0,1,4,1,1,1141
9,1679.5500000000002,3.7777777777777777,2.111111111111111,3,2,3,3,3323
38,1049.8,2.6578947368421053,2.710526315789474,4,1,3,3,4313
6,549.4,4.833333333333333,0.8333333333333334,2,4,2,4,2244
3,108.0,2.3333333333333335,3.6666666666666665,2,1,1,2,2112
18,2593.8600000000006,4.222222222222222,5.722222222222222,3,3,3,1,3331
2,1278.36,5.0,2.0,1,4,3,3,1343
11,3190.1000000000004,4.181818181818182,4.1161955357497595,3,3,3,1,3331
2,19.98,5.0,2.0,1,4,1,3,1143
17,11702.1,4.294117647058823,2.764705882352941,3,3,4,2,3432
41,6001.589999999996,3.8048780487804876,2.055564655932862,4,2,4,3,4423
1,120.0,5.0,11.0,1,4,1,1,1141
85,4462.220000000002,3.011764705882353,6.2823529411764705,4,1,4,1,4411
16,449.7,4.8125,2.875,3,4,2,2,3242
2,69.0,3.0,1.0,1,1,1,4,1114
2,287.0,5.0,1.5,1,4,2,4,1244
1,70.0,5.0,0.0,1,4,1,4,1144
14,7846.0,4.5,1.5714285714285714,3,3,4,4,3434
13,1283.1100000000001,4.153846153846154,2.713703914865181,3,3,3,3,3333
22,2045.0,4.636363636363637,1.0454545454545454,3,4,3,4,3344
11,2640.8999999999996,3.8181818181818183,2.3636363636363638,3,2,3,3,3323
3,392.37,4.666666666666667,5.333333333333333,2,4,2,1,2241
2,306.8,2.5,2.5,1,1,2,3,1213
25,1004.8,3.28,2.662252071459788,4,1,3,3,4313
16,637.6699999999998,3.75,2.75,3,2,2,3,3223
1,22.5,2.0,7.0,1,1,1,1,1111
5,117.57,4.0,5.0,2,2,1,1,2121
3,202.79000000000002,2.3333333333333335,3.6666666666666665,2,1,1,2,2112
46,4162.739999999998,4.456521739130435,1.934782608695652,4,3,4,3,4433
1,23.9,1.0,22.0,1,1,1,1,1111
15,3464.9,4.133333333333334,4.4,3,2,4,1,3421
4,96.0,1.0,3.278150893247353,2,1,1,2,2112
90,7472.15999999999,4.2,1.6,4,3,4,4,4434
4,150.6,4.5,1.5,2,3,1,4,2134
9,414.0,4.888888888888889,3.888888888888889,3,4,2,2,3242
12,374.79999999999995,4.0,5.25,3,2,2,1,3221
13,637.6999999999999,3.8461538461538463,3.6153846153846154,3,2,2,2,3222
91,10634.199999999983,4.010989010989011,2.4395604395604398,4,2,4,3,4423
1,23.92,5.0,8.0,1,4,1,1,1141
7,809.5,4.571428571428571,1.1428571428571428,2,3,2,4,2234
42,6271.899999999998,4.404761904761905,2.4047619047619047,4,3,4,3,4433
4,164.96,3.5,17.75,2,1,1,1,2111
2,19.8,4.0,1.0,1,2,1,4,1124
22,3069.779999999999,4.181818181818182,2.4545454545454546,3,3,3,3,3333
12,663.1500000000001,3.5,4.333333333333333,3,1,2,1,3211
5,259.5,3.8,2.8,2,2,2,2,2222
7,120.0,5.0,1.5714285714285714,2,4,1,4,2144
2,119.89000000000001,3.0,5.5,1,1,1,1,1111
8,578.1999999999998,2.75,2.375,2,1,2,3,2213
1,102.0,5.0,3.0,1,4,1,2,1142
1,60.9,5.0,2.0,1,4,1,3,1143
15,629.85,3.7333333333333334,1.5333333333333334,3,2,2,4,3224
7,2934.0,3.5714285714285716,5.508043112356387,2,1,3,1,2311
68,4373.98,3.9411764705882355,7.205882352941177,4,2,4,1,4421
2,219.9,4.5,1.0,1,3,2,4,1234
2,3973.9,4.5,2.5,1,3,4,3,1433
2,33.8,3.0,6.139075446623677,1,1,1,1,1111
29,870.2999999999996,4.310344827586207,2.0344827586206895,4,3,3,3,4333
2,119.8,4.0,4.0,1,2,1,2,1122
1,27.9,2.0,3.278150893247353,1,1,1,2,1112
21,1991.9000000000008,4.238095238095238,3.142857142857143,3,3,3,2,3332
43,3956.500000000002,4.4186046511627906,1.441860465116279,4,3,4,4,4434
40,2024.0400000000002,3.725,4.1,4,2,3,1,4321
4,585.56,4.5,2.25,2,3,2,3,2233
118,19921.0,4.228813559322034,2.265069075366503,4,3,4,3,4433
12,922.7999999999998,3.0833333333333335,3.5557421132903433,3,1,3,2,3312
5,161.95000000000002,4.0,1.4,2,2,1,4,2124
202,25108.09000000007,4.405940594059406,1.702970297029703,4,3,4,4,4434
3,832.4100000000001,5.0,6.0,2,4,3,1,2341
2,4700.0,1.0,13.639075446623677,1,1,4,1,1411
9,1189.2800000000002,4.777777777777778,2.2222222222222223,3,4,3,3,3343
45,1971.5500000000002,4.155555555555556,1.5777777777777777,4,3,3,4,4334
1,520.0,4.0,2.0,1,2,2,3,1223
7,1043.0,5.0,2.4285714285714284,2,4,3,3,2343
4,158.2,5.0,2.0,2,4,1,3,2143
28,3697.2000000000016,4.357142857142857,2.7857142857142856,4,3,4,2,4432
1,125.0,5.0,1.0,1,4,1,4,1144
5,188.8,3.8,0.6,2,2,1,4,2124
1,29.88,5.0,3.0,1,4,1,2,1142
3,432.92,2.6666666666666665,3.518767262164902,2,1,2,2,2212
1,79.99,5.0,0.0,1,4,1,4,1144
6,249.4,3.1666666666666665,2.3333333333333335,2,1,2,3,2213
5,333.0,4.2,1.0,2,3,2,4,2234
17,4808.78,3.8823529411764706,1.7058823529411764,3,2,4,4,3424
1,25.9,4.0,8.0,1,2,1,1,1121
1,390.0,3.0,19.0,1,1,2,1,1211
2,54.8,3.5,3.0,1,1,1,2,1112
2,53.8,2.5,1.5,1,1,1,4,1114
10,514.2699999999999,4.5,3.0,3,3,2,2,3232
3,52.99,3.0,2.7593836310824513,2,1,1,2,2112
1,9.9,5.0,1.0,1,4,1,4,1144
3,388.98,4.333333333333333,2.6666666666666665,2,3,2,3,2233
3,34.5,2.3333333333333335,6.852100595498236,2,1,1,1,2111
1,12.5,1.0,2.0,1,1,1,3,1113
17,971.2499999999999,4.411764705882353,8.470588235294118,3,3,3,1,3331
4,479.6,4.5,5.75,2,3,2,1,2231
2,40.0,1.0,3.278150893247353,1,1,1,2,1112
1,59.9,4.0,1.0,1,2,1,4,1124
9,373.91,3.5555555555555554,6.777777777777778,3,1,2,1,3211
18,7482.0,2.7222222222222223,5.277777777777778,3,1,4,1,3411
4,125.96,4.0,3.0695377233118384,2,2,1,2,2122
14,1188.23,3.7857142857142856,3.7857142857142856,3,2,3,2,3322
2,493.0,2.5,3.6390754466236768,1,1,2,2,1212
2,79.8,2.5,4.639075446623677,1,1,1,1,1111
15,2470.9,4.666666666666667,2.2,3,4,3,3,3343
123,13191.49999999998,3.8292682926829267,5.5528455284552845,4,2,4,1,4421
2,437.79999999999995,5.0,3.5,1,4,2,2,1242
3,185.70000000000002,2.3333333333333335,4.666666666666667,2,1,1,1,2111
128,15519.850000000002,3.71875,2.140625,4,2,4,3,4423
9,629.0999999999999,4.222222222222222,1.4444444444444444,3,3,2,4,3234
2,175.98,5.0,1.5,1,4,1,4,1144
22,1150.5700000000004,4.454545454545454,2.3636363636363638,3,3,3,3,3333
9,5279.909999999999,4.0,3.111111111111111,3,2,4,2,3422
1,188.9,2.0,8.0,1,1,1,1,1111
16,839.2999999999998,3.75,8.8125,3,2,3,1,3321
261,37275.40000000003,3.8314176245210727,2.8178176792795315,4,2,4,2,4422
12,3419.879999999999,4.666666666666667,5.1065125744372795,3,4,4,1,3441
2,150.0,4.5,1.5,1,3,1,4,1134
6,510.0,4.666666666666667,3.3333333333333335,2,4,2,2,2242
12,16788.0,4.25,6.25,3,3,4,1,3431
314,43966.58000000019,4.449044585987261,1.7611464968152866,4,3,4,4,4434
13,1798.6100000000001,4.461538461538462,1.2307692307692308,3,3,3,4,3334
1,14.9,5.0,6.0,1,4,1,1,1141
3,1347.0,3.0,1.0,2,1,3,4,2314
3,407.81,5.0,1.3333333333333333,2,4,2,4,2244
7,245.0,5.0,3.8968786990353363,2,4,2,2,2242
11,466.99,4.454545454545454,13.181818181818182,3,3,2,1,3231
1,29.9,4.0,16.0,1,2,1,1,1121
8,655.0,3.875,5.875,2,2,2,1,2221
9,494.91,3.111111111111111,3.3333333333333335,3,1,2,2,3212
4,5396.0,4.25,2.75,2,3,4,3,2433
2,90.98,1.0,3.278150893247353,1,1,1,2,1112
17,11468.98,3.9411764705882355,6.0588235294117645,3,2,4,1,3421
9,11961.829999999998,2.6666666666666665,3.123622619221046,3,1,4,2,3412
11,859.3,4.0,5.2727272727272725,3,2,3,1,3321
16,1567.9,3.5,3.9375,3,1,3,2,3312
9,4346.4,3.7777777777777777,5.666666666666667,3,2,4,1,3421
13,12251.0,4.0,1.6153846153846154,3,2,4,4,3424
7,739.9300000000001,3.5714285714285716,3.182592984749622,2,1,2,2,2212
2,397.8,5.0,4.0,1,4,2,2,1242
5,509.5,3.2,3.2,2,1,2,2,2212
1,81.0,1.0,3.278150893247353,1,1,1,2,1112
8,1032.0,4.875,2.0,2,4,3,3,2343
8,134.0,4.125,1.625,2,2,1,4,2124
3,297.0,4.666666666666667,2.0,2,4,2,3,2243
11,1429.0,4.454545454545454,1.2727272727272727,3,3,3,4,3334
11,1720.6000000000001,4.2727272727272725,1.9090909090909092,3,3,3,3,3333
41,12913.499999999998,3.317073170731707,7.323857338859692,4,1,4,1,4411
1,319.0,4.0,1.0,1,2,2,4,1224
9,729.0,4.111111111111111,4.555555555555555,3,2,2,1,3221
3,66.0,3.6666666666666665,2.0,2,1,1,3,2113
28,2042.98,3.0,6.857142857142857,4,1,3,1,4311
9,3221.5,3.888888888888889,6.444444444444445,3,2,3,1,3321
45,12708.549999999997,4.488888888888889,1.5777777777777777,4,3,4,4,4434
17,1825.6800000000003,3.411764705882353,4.529411764705882,3,1,3,1,3311
48,4541.160000000003,4.5,1.4166666666666667,4,3,4,4,4434
15,607.5,2.6,4.866666666666666,3,1,2,1,3211
60,14169.27999999999,4.383333333333334,1.8333333333333333,4,3,4,4,4434
6,242.0,4.666666666666667,1.6666666666666667,2,4,2,4,2244
338,36537.36999999993,4.272189349112426,3.199870715344659,4,3,4,2,4432
4,421.8,3.75,2.75,2,2,2,3,2223
1,35.0,5.0,2.0,1,4,1,3,1143
1,54.86,5.0,3.0,1,4,1,2,1142
22,17522.0,4.454545454545454,1.5,3,3,4,4,3434
26,3662.0,3.8461538461538463,1.5,4,2,4,4,4424
1,139.0,5.0,4.0,1,4,1,2,1142
1,39.0,5.0,10.0,1,4,1,1,1141
2,305.24,3.5,2.5,1,1,2,3,1213
8,322.3,4.375,1.6597688616559192,2,3,2,4,2234
16,1312.4,4.375,2.3125,3,3,3,3,3333
9,483.0800000000001,4.222222222222222,3.7777777777777777,3,3,2,2,3232
1,1489.0,1.0,1.0,1,1,3,4,1314
4,97.6,2.25,2.25,2,1,1,3,2113
3,168.0,4.666666666666667,4.666666666666667,2,4,1,1,2141
4,457.69,2.5,19.06953772331184,2,1,2,1,2211
12,696.3199999999999,3.3333333333333335,4.773179241103946,3,1,2,1,3211
2,928.0,4.5,3.5,1,3,3,2,1332
1,142.47,5.0,5.0,1,4,1,1,1141
373,45643.7399999999,4.03485254691689,2.7299682329577677,4,2,4,3,4423
14,4522.280000000001,3.9285714285714284,2.7142857142857144,3,2,4,3,3423
36,1767.9000000000003,3.9444444444444446,2.0555555555555554,4,2,3,3,4323
15,511.94000000000005,4.2,2.5518767262164905,3,3,2,3,3233
33,1853.7900000000009,3.878787878787879,4.181818181818182,4,2,3,1,4321
43,15348.69999999999,4.093023255813954,1.9134453696104037,4,2,4,3,4423
2,75.0,1.0,3.278150893247353,1,1,1,2,1112
58,10454.19999999999,4.568965517241379,1.5689655172413792,4,3,4,4,4434
7,335.0,4.714285714285714,1.8571428571428572,2,4,2,4,2244
1,79.39,5.0,1.0,1,4,1,4,1144
1,64.9,5.0,3.0,1,4,1,2,1142
10,1118.8400000000001,4.2,3.8,3,3,3,2,3332
1,133.0,1.0,2.0,1,1,1,3,1113
1,1099.0,1.0,3.278150893247353,1,1,3,2,1312
14,745.0,3.7857142857142856,3.5,3,2,2,2,3222
85,12170.209999999986,4.011764705882353,1.2588235294117647,4,2,4,4,4424
36,3149.039999999998,3.9722222222222223,2.9722222222222223,4,2,3,2,4322
13,1266.0,5.0,1.3076923076923077,3,4,3,4,3344
9,722.1999999999999,4.666666666666667,1.0,3,4,2,4,3244
7,1165.5,4.857142857142857,3.0,2,4,3,2,2342
1,49.0,5.0,1.0,1,4,1,4,1144
1,29.9,1.0,6.0,1,1,1,1,1111
11,200.90000000000003,3.1818181818181817,14.388922808477032,3,1,1,1,3111
14,4688.9,3.0,3.682592984749622,3,1,4,2,3412
52,2997.2499999999995,4.019230769230769,3.005349055639372,4,2,3,2,4322
140,10712.179999999988,4.164285714285715,1.9642857142857142,4,3,4,3,4433
1,28.79,5.0,1.0,1,4,1,4,1144
4,259.03,4.75,3.0,2,4,2,2,2242
138,9731.85,3.7246376811594204,6.1521739130434785,4,2,4,1,4421
15,1772.45,4.466666666666667,2.3333333333333335,3,3,3,3,3333
1,79.9,1.0,30.0,1,1,1,1,1111
10,759.9999999999999,4.8,2.1,3,4,2,3,3243
8,148.0,4.0,1.5,2,2,1,4,2124
14,803.87,4.5,2.7142857142857144,3,3,2,3,3233
211,11503.899999999954,4.270142180094787,3.175355450236967,4,3,4,2,4432
85,4668.159999999991,3.5058823529411764,6.247058823529412,4,1,4,1,4411
3,57.88,5.0,5.333333333333333,2,4,1,1,2141
11,963.8999999999999,4.818181818181818,1.7272727272727273,3,4,3,4,3344
33,2229.770000000001,4.575757575757576,1.5454545454545454,4,3,3,4,4334
1,47.4,5.0,1.0,1,4,1,4,1144
2,43.2,3.0,2.1390754466236768,1,1,1,3,1113
2,460.0,4.5,5.5,1,3,2,1,1231
1,34.99,5.0,3.0,1,4,1,2,1142
2,234.0,3.0,4.0,1,1,2,2,1212
55,2991.7299999999977,4.2,5.023239107149952,4,3,3,1,4331
12,4002.0,3.3333333333333335,7.273179241103946,3,1,4,1,3411
2,998.0,1.0,4.0,1,1,3,2,1312
19,2934.7199999999993,2.473684210526316,6.102476644880604,3,1,3,1,3311
4,85.0,4.0,1.75,2,2,1,4,2124
11,779.8900000000001,3.8181818181818183,1.0,3,2,2,4,3224
1,1750.0,4.0,4.0,1,2,3,2,1322
69,9402.199999999988,4.260869565217392,1.8405797101449275,4,3,4,4,4434
10,532.1400000000001,4.0,1.5,3,2,2,4,3224
2,351.8,2.5,3.6390754466236768,1,1,2,2,1212
196,8411.03999999999,3.9846938775510203,1.9387755102040816,4,2,4,3,4423
10,1535.2000000000007,4.4,1.9,3,3,3,3,3333
1,11.9,1.0,5.0,1,1,1,1,1111
30,5477.8,4.666666666666667,2.933333333333333,4,4,4,2,4442
1819,106555.98000000288,4.061572292468389,2.870109161729085,4,2,4,2,4422
38,4269.179999999999,4.473684210526316,1.4210526315789473,4,3,4,4,4434
63,7096.709999999997,4.0476190476190474,2.2063492063492065,4,2,4,3,4423
2,420.0,4.0,3.0,1,2,2,2,1222
849,65629.96000000052,3.8044758539458186,4.079899237549755,4,2,4,1,4421
3,172.8,3.6666666666666665,1.3333333333333333,2,1,1,4,2114
12,11062.0,4.333333333333333,2.0833333333333335,3,3,4,3,3433
1,495.0,4.0,1.0,1,2,2,4,1224
192,74004.62000000001,4.286458333333333,3.2708333333333335,4,3,4,2,4432
66,2522.700000000001,4.4393939393939394,7.01936592262496,4,3,3,1,4331
26,2635.5000000000005,4.384615384615385,1.9615384615384615,4,3,3,3,4333
53,2588.07,3.6792452830188678,4.326002847042403,4,2,3,1,4321
1,569.0,4.0,1.0,1,2,2,4,1224
1,79.9,5.0,3.0,1,4,1,2,1142
12,651.04,4.166666666666667,2.0833333333333335,3,3,2,3,3233
3,170.8,2.3333333333333335,1.759383631082451,2,1,1,4,2114
132,18569.699999999997,3.8257575757575757,3.6578367627253185,4,2,4,2,4422
32,4158.549999999999,4.5,1.34375,4,3,4,4,4434
5,1915.0,3.8,5.4,2,2,3,1,2321
18,1118.6,3.9444444444444446,1.3333333333333333,3,2,3,4,3324
7,287.0,4.857142857142857,3.0,2,4,2,2,2242
67,15309.959999999992,4.208955223880597,2.272808222287274,4,3,4,3,4433
165,10730.64999999999,3.4606060606060605,2.9656837013270807,4,1,4,2,4412
1,49.0,3.0,3.0,1,1,1,2,1112
1,158.0,5.0,1.0,1,4,1,4,1144
1,18.9,5.0,2.0,1,4,1,3,1143
24,365.1,4.666666666666667,1.5648459077706127,3,4,2,4,3244
19,4817.999999999998,4.473684210526316,1.631578947368421,3,3,4,4,3434
84,11793.89,4.107142857142857,2.619047619047619,4,2,4,3,4423
26,2482.1000000000013,4.1923076923076925,1.4615384615384615,4,3,3,4,4334
211,52917.17999999999,4.132701421800948,3.2606635071090047,4,2,4,2,4422
1,399.9,3.0,3.278150893247353,1,1,2,2,1212
1,57.99,1.0,2.0,1,1,1,3,1113
40,7212.229999999998,3.7,11.775,4,2,4,1,4421
5,315.70000000000005,5.0,2.2,2,4,2,3,2243
16,2101.5000000000005,3.9375,3.375,3,2,3,2,3322
1,64.9,1.0,3.278150893247353,1,1,1,2,1112
4,756.0,4.75,3.0,2,4,2,2,2242
1,3.5,5.0,3.278150893247353,1,4,1,2,1142
9,14391.0,2.0,11.870494742193564,3,1,4,1,3411
21,6180.799999999997,3.5238095238095237,4.53705480444035,3,1,4,1,3411
189,13256.13999999998,3.9206349206349205,3.7519185374232245,4,2,4,2,4422
13,3385.03,4.538461538461538,1.1538461538461537,3,3,4,4,3434
24,2376.0,4.125,2.25,3,2,3,3,3323
21,8865.470000000001,4.523809523809524,2.761904761904762,3,3,4,2,3432
81,13436.0,3.753086419753086,2.4972611221388563,4,2,4,3,4423
17,2415.93,4.529411764705882,2.2941176470588234,3,3,3,3,3333
9,598.4,4.222222222222222,1.8888888888888888,3,3,2,3,3233
19,1384.1000000000004,4.0,5.7894736842105265,3,2,3,1,3321
101,4017.660000000004,4.089108910891089,1.586912385081657,4,2,4,4,4424
69,7155.049999999993,4.811594202898551,1.4782608695652173,4,4,4,4,4444
3,320.70000000000005,5.0,2.0,2,4,2,3,2243
9,990.0,4.111111111111111,1.7777777777777777,3,2,3,4,3324
12,3021.6600000000003,4.0,5.166666666666667,3,2,3,1,3321
1,58.8,3.0,0.0,1,1,1,4,1114
7,519.0899999999999,4.714285714285714,3.857142857142857,2,4,2,2,2242
1,49.7,2.0,3.278150893247353,1,1,1,2,1112
1,237.6,1.0,22.0,1,1,2,1,1211
1,119.9,4.0,15.0,1,2,1,1,1121
41,11703.069999999994,4.560975609756097,2.1775158754450574,4,3,4,3,4433
11,1154.35,4.181818181818182,4.181818181818182,3,3,3,1,3331
249,27553.510000000148,3.791164658634538,2.321285140562249,4,2,4,3,4423
12,1156.0300000000002,4.333333333333333,2.25,3,3,3,3,3333
1,289.0,1.0,11.0,1,1,2,1,1211
35,1469.1200000000003,4.428571428571429,1.8,4,3,3,4,4334
107,4220.159999999994,3.6542056074766354,4.110602361492917,4,1,4,1,4411
39,29205.100000000013,4.410256410256411,2.7435897435897436,4,3,4,3,4433
658,22390.490000000143,3.6094224924012157,4.623945747395888,4,1,4,1,4411
1,279.0,5.0,2.0,1,4,2,3,1243
21,2658.4500000000003,4.523809523809524,1.4761904761904763,3,3,3,4,3334
1,399.0,5.0,0.0,1,4,2,4,1244
2,152.9,4.5,1.5,1,3,1,4,1134
1,54.3,4.0,3.0,1,2,1,2,1122
9,724.94,3.2222222222222223,1.4444444444444444,3,1,2,4,3214
2,155.9,3.0,13.5,1,1,1,1,1111
16,1389.7,3.625,2.0625,3,1,3,3,3313
7,320.55,4.714285714285714,2.142857142857143,2,4,2,3,2243
11,2827.9000000000005,3.6363636363636362,11.090909090909092,3,1,3,1,3311
20,1610.3300000000002,4.15,4.8,3,2,3,1,3321
20,1718.3000000000006,4.1,2.1,3,2,3,3,3323
1,328.9,5.0,2.0,1,4,2,3,1243
29,4423.0599999999995,3.9310344827586206,2.3448275862068964,4,2,4,3,4423
2,141.0,5.0,1.0,1,4,1,4,1144
9,2902.3,3.888888888888889,1.8888888888888888,3,2,3,3,3323
1,161.0,5.0,3.0,1,4,1,2,1142
38,2411.3,3.3684210526315788,1.3157894736842106,4,1,3,4,4314
1,39.9,2.0,0.0,1,1,1,4,1114
12,1146.8799999999999,4.916666666666667,2.5833333333333335,3,4,3,3,3343
6,65.15,1.6666666666666667,5.0,2,1,1,1,2111
1,72.9,3.0,16.0,1,1,1,1,1111
32,1399.9999999999995,4.625,1.9375,4,4,3,3,4343
12,441.79999999999995,4.166666666666667,3.0231792411039464,3,3,2,2,3232
17,783.29,4.823529411764706,2.0588235294117645,3,4,2,3,3243
1,49.99,5.0,16.0,1,4,1,1,1141
12,1400.4,3.75,1.9166666666666667,3,2,3,3,3323
70,13012.41999999999,4.214285714285714,2.2714285714285714,4,3,4,3,4433
26,7790.0,4.230769230769231,2.6153846153846154,4,3,4,3,4433
4,75.0,5.0,3.0,2,4,1,2,2142
3,709.0,4.666666666666667,2.3333333333333335,2,4,2,3,2243
73,5145.699999999996,4.616438356164384,1.4109589041095891,4,4,4,4,4444
63,3187.7000000000035,4.444444444444445,1.8095238095238095,4,3,3,4,4334
2,65.98,3.5,2.0,1,1,1,3,1113
7,217.04,4.428571428571429,3.2857142857142856,2,3,2,2,2232
1,69.9,5.0,5.0,1,4,1,1,1141
7,1769.0,3.5714285714285716,7.0,2,1,3,1,2311
35,4061.4000000000005,3.8285714285714287,2.657142857142857,4,2,4,3,4423
9,280.88,2.6666666666666665,2.6666666666666665,3,1,2,3,3213
28,7198.7999999999965,4.321428571428571,2.357142857142857,4,3,4,3,4433
2,5598.0,4.0,0.5,1,2,4,4,1424
1,49.0,5.0,2.0,1,4,1,3,1143
60,19242.9,4.2,1.7666666666666666,4,3,4,4,4434
3,488.79999999999995,1.0,3.278150893247353,2,1,2,2,2212
16,776.56,4.5625,2.0625,3,3,2,3,3233
48,4916.359999999998,4.395833333333333,3.2824229538853067,4,3,4,2,4432
85,3936.8400000000015,3.976470588235294,2.164705882352941,4,2,4,3,4423
14,2002.0,4.428571428571429,2.0714285714285716,3,3,3,3,3333
108,12277.399999999992,4.046296296296297,2.8981481481481484,4,2,4,2,4422
6,6080.0,4.833333333333333,4.5,2,4,4,1,2441
3,244.9,2.3333333333333335,5.852100595498236,2,1,2,1,2211
36,11900.9,3.0555555555555554,9.601914037763448,4,1,4,1,4411
4,368.6,3.5,1.8195377233118384,2,1,2,4,2214
10,399.82000000000005,3.7,2.0,3,2,2,3,3223
1,1455.0,5.0,5.0,1,4,3,1,1341
5,721.89,4.2,0.8,2,3,2,4,2234
3,38.67,4.333333333333333,1.3333333333333333,2,3,1,4,2134
4,329.6,3.25,3.0695377233118384,2,1,2,2,2212
1,89.99,4.0,5.0,1,2,1,1,1121
1,30.0,5.0,5.0,1,4,1,1,1141
1,55.0,5.0,2.0,1,4,1,3,1143
1,149.0,5.0,1.0,1,4,1,4,1144
1,139.9,5.0,0.0,1,4,1,4,1144
22,1190.87,4.5,2.0,3,3,3,3,3333
19,623.6999999999999,3.0,2.4210526315789473,3,1,2,3,3213
4,74.6,3.5,2.0,2,1,1,3,2113
2,198.0,1.5,8.5,1,1,1,1,1111
3,450.0,4.666666666666667,1.0,2,4,2,4,2244
565,42235.73000000003,4.076106194690266,3.214850892860596,4,2,4,2,4422
77,15645.799999999994,4.558441558441558,1.5714285714285714,4,3,4,4,4434
14,2708.500000000001,4.214285714285714,6.5,3,3,3,1,3331
33,2666.7000000000016,4.0,5.484848484848484,4,2,3,1,4321
1,19.9,5.0,2.0,1,4,1,3,1143
22,772.1599999999997,4.2272727272727275,4.636363636363637,3,3,2,1,3231
110,13823.8,4.072727272727272,2.7363636363636363,4,2,4,3,4423
10,598.9999999999999,4.8,2.5,3,4,2,3,3243
29,1846.0,3.8620689655172415,1.9310344827586208,4,2,3,3,4323
184,7008.519999999977,4.271739130434782,2.532608695652174,4,3,4,3,4433
59,1425.200000000001,4.559322033898305,1.3898305084745763,4,3,3,4,4334
1,69.9,3.0,1.0,1,1,1,4,1114
61,6911.019999999998,4.819672131147541,1.7049180327868851,4,4,4,4,4444
1,168.1,5.0,9.0,1,4,1,1,1141
3,231.89999999999998,3.6666666666666665,2.6666666666666665,2,1,2,3,2213
3,678.0,5.0,1.3333333333333333,2,4,2,4,2244
8,210.0,3.5,3.125,2,1,2,2,2212
13,722.4999999999999,3.1538461538461537,4.769230769230769,3,1,2,1,3211
12,3050.0,4.166666666666667,3.5,3,3,3,2,3332
5,787.7,4.8,4.6,2,4,2,1,2241
3,314.96000000000004,4.666666666666667,3.6666666666666665,2,4,2,2,2242
1,89.0,1.0,8.0,1,1,1,1,1111
1,44.9,5.0,6.0,1,4,1,1,1141
1,730.0,3.0,4.0,1,1,2,2,1212
13,728.7899999999998,4.769230769230769,2.076923076923077,3,4,2,3,3243
18,1259.1,4.555555555555555,1.5555555555555556,3,3,3,4,3334
1574,162723.36999999528,4.066709021601016,2.766836086404066,4,2,4,2,4422
8,1442.0,4.625,2.5,2,4,3,3,2343
1,85.0,1.0,3.278150893247353,1,1,1,2,1112
43,2350.7000000000016,4.069767441860465,2.441860465116279,4,2,3,3,4323
9,813.9,3.3333333333333335,1.8888888888888888,3,1,2,3,3213
3,59.010000000000005,4.666666666666667,2.0,2,4,1,3,2143
48,8599.0,3.7291666666666665,7.3125,4,2,4,1,4421
146,3331.3099999999918,4.13013698630137,2.4657534246575343,4,2,4,3,4423
16,933.97,4.5625,2.4375,3,3,3,3,3333
1,135.99,5.0,1.0,1,4,1,4,1144
1,109.0,5.0,3.0,1,4,1,2,1142
118,7186.849999999988,4.203389830508475,2.3983050847457625,4,3,4,3,4433
5,478.49,4.2,2.8,2,3,2,2,2232
430,33885.68000000022,4.22093023255814,1.3949638434412606,4,3,4,4,4434
1,199.99,4.0,8.0,1,2,1,1,1121
